Record_Hour,NMHC(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Month,DateOfMonth,Weekday,Weekend,dNMHC,dNOx,dNO2
10.0,0.0,438.0,774.0,181.0,922.0,1216.0,4.6,32.5,0.2783,3,2,2,0,0.0,--28.0,--6.0
11.0,0.0,466.0,747.0,187.0,942.0,1151.0,7.5,24.3,0.2528,3,2,2,0,0.0,178.0,41.0
12.0,0.0,288.0,900.0,146.0,767.0,699.0,9.6,18.8,0.2246,3,2,2,0,0.0,83.0,15.0
13.0,0.0,205.0,927.0,131.0,764.0,584.0,9.3,18.4,0.2157,3,2,2,0,0.0,--106.0,--30.0
14.0,0.0,311.0,790.0,161.0,897.0,836.0,9.7,18.6,0.2244,3,2,2,0,0.0,65.0,18.0
15.0,0.0,246.0,898.0,143.0,802.0,626.0,10.1,16.7,0.2062,3,2,2,0,0.0,--110.0,--33.0
16.0,0.0,356.0,804.0,176.0,855.0,878.0,11.8,13.5,0.1862,3,2,2,0,0.0,--41.0,--2.0
17.0,0.0,397.0,802.0,178.0,885.0,952.0,11.6,15.3,0.2086,3,2,2,0,0.0,--182.0,--29.0
18.0,0.0,579.0,624.0,207.0,1126.0,1460.0,9.1,19.2,0.2225,3,2,2,0,0.0,--240.0,--33.0
19.0,0.0,819.0,523.0,240.0,1325.0,1855.0,7.2,25.6,0.2611,3,2,2,0,0.0,65.0,4.0
20.0,0.0,754.0,551.0,236.0,1282.0,1860.0,6.1,34.0,0.3237,3,2,2,0,0.0,281.0,37.0
21.0,0.0,473.0,656.0,199.0,1054.0,1629.0,5.1,36.4,0.323,3,2,2,0,0.0,173.0,29.0
22.0,0.0,300.0,754.0,170.0,936.0,1454.0,4.8,39.6,0.344,3,2,2,0,0.0,65.0,17.0
23.0,0.0,235.0,818.0,153.0,905.0,1348.0,5.0,39.6,0.3479,3,2,2,0,0.0,28.0,13.0
0.0,0.0,207.0,799.0,140.0,907.0,1326.0,4.1,41.7,0.3456,3,3,3,0,0.0,3.0,2.0
1.0,0.0,204.0,832.0,138.0,893.0,1285.0,4.4,43.3,0.3656,3,3,3,0,0.0,49.0,21.0
2.0,0.0,155.0,875.0,117.0,884.0,1205.0,3.8,45.9,0.3728,3,3,3,0,0.0,0.0,0.0
3.0,0.0,0.0,876.0,0.0,887.0,1220.0,3.6,49.7,0.396,3,3,3,0,0.0,0.0,0.0
4.0,0.0,179.0,783.0,119.0,947.0,1448.0,3.4,56.3,0.4455,3,3,3,0,0.0,36.0,11.0
5.0,0.0,143.0,754.0,108.0,1001.0,1433.0,2.9,67.9,0.5183,3,3,3,0,0.0,--69.0,--13.0
6.0,0.0,212.0,702.0,121.0,1063.0,1447.0,2.8,74.1,0.5618,3,3,3,0,0.0,--51.0,--15.0
7.0,0.0,263.0,650.0,136.0,1120.0,1481.0,2.9,75.6,0.5742,3,3,3,0,0.0,--385.0,--39.0
8.0,0.0,648.0,496.0,175.0,1422.0,1785.0,3.8,72.4,0.5867,3,3,3,0,0.0,--69.0,--36.0
9.0,0.0,717.0,529.0,211.0,1406.0,1756.0,5.9,50.2,0.4706,3,3,3,0,0.0,328.0,25.0
10.0,0.0,389.0,687.0,186.0,1069.0,1368.0,7.3,39.4,0.4035,3,3,3,0,0.0,--49.0,9.0
11.0,0.0,438.0,692.0,177.0,1155.0,1197.0,3.6,75.9,0.6055,3,3,3,0,0.0,156.0,30.0
12.0,0.0,282.0,757.0,147.0,1127.0,1084.0,3.6,78.6,0.6283,3,3,3,0,0.0,14.0,--3.0
13.0,0.0,268.0,773.0,150.0,1088.0,1039.0,5.3,69.2,0.6213,3,3,3,0,0.0,20.0,2.0
14.0,0.0,248.0,767.0,148.0,1107.0,961.0,6.1,66.0,0.6255,3,3,3,0,0.0,--24.0,--3.0
15.0,0.0,272.0,758.0,151.0,1115.0,964.0,6.0,70.1,0.6577,3,3,3,0,0.0,--19.0,0.0
16.0,0.0,291.0,740.0,151.0,1147.0,941.0,6.3,72.1,0.6907,3,3,3,0,0.0,--72.0,--14.0
17.0,0.0,363.0,670.0,165.0,1252.0,1111.0,6.3,75.7,0.7252,3,3,3,0,0.0,--297.0,--32.0
18.0,0.0,660.0,507.0,197.0,1510.0,1459.0,5.6,80.4,0.7382,3,3,3,0,0.0,--247.0,--31.0
19.0,0.0,907.0,476.0,228.0,1539.0,1519.0,4.9,82.4,0.7201,3,3,3,0,0.0,268.0,32.0
20.0,0.0,639.0,508.0,196.0,1488.0,1412.0,4.3,84.0,0.7051,3,3,3,0,0.0,65.0,4.0
21.0,0.0,574.0,568.0,192.0,1331.0,1336.0,4.3,83.6,0.7025,3,3,3,0,0.0,201.0,31.0
22.0,0.0,373.0,621.0,161.0,1235.0,1285.0,4.6,82.5,0.7066,3,3,3,0,0.0,43.0,5.0
23.0,0.0,330.0,664.0,156.0,1205.0,1240.0,4.4,82.0,0.6938,3,3,3,0,0.0,--6.0,--2.0
0.0,0.0,336.0,654.0,158.0,1206.0,1282.0,4.3,80.9,0.6791,3,4,4,0,0.0,--11.0,4.0
1.0,0.0,347.0,680.0,154.0,1173.0,1189.0,4.1,81.2,0.6721,3,4,4,0,0.0,106.0,16.0
2.0,0.0,241.0,765.0,138.0,1108.0,1117.0,3.9,80.9,0.6613,3,4,4,0,0.0,0.0,0.0
3.0,0.0,0.0,891.0,0.0,977.0,1024.0,4.5,70.6,0.6004,3,4,4,0,0.0,0.0,0.0
4.0,0.0,96.0,1134.0,92.0,912.0,744.0,4.5,65.1,0.5547,3,4,4,0,0.0,--51.0,--11.0
5.0,0.0,147.0,925.0,103.0,993.0,928.0,4.0,75.2,0.6161,3,4,4,0,0.0,--63.0,--14.0
6.0,0.0,210.0,833.0,117.0,1049.0,1006.0,3.7,76.4,0.6164,3,4,4,0,0.0,--199.0,--22.0
7.0,0.0,409.0,682.0,139.0,1180.0,1173.0,3.1,77.3,0.5985,3,4,4,0,0.0,--310.0,--28.0
8.0,0.0,719.0,506.0,167.0,1497.0,1568.0,3.7,74.4,0.5992,3,4,4,0,0.0,--240.0,--38.0
9.0,0.0,959.0,399.0,205.0,1848.0,1913.0,5.0,69.4,0.6118,3,4,4,0,0.0,215.0,--11.0
10.0,0.0,744.0,524.0,216.0,1432.0,1643.0,6.5,60.9,0.5919,3,4,4,0,0.0,161.0,24.0
11.0,0.0,583.0,533.0,192.0,1435.0,1605.0,7.6,59.8,0.6245,3,4,4,0,0.0,--14.0,4.0
12.0,0.0,597.0,537.0,188.0,1399.0,1668.0,8.6,57.6,0.6471,3,4,4,0,0.0,47.0,--1.0
13.0,0.0,550.0,507.0,189.0,1493.0,1710.0,10.9,52.4,0.6826,3,4,4,0,0.0,51.0,--3.0
14.0,0.0,499.0,515.0,192.0,1443.0,1632.0,12.3,48.3,0.6871,3,4,4,0,0.0,29.0,--2.0
15.0,0.0,470.0,525.0,194.0,1411.0,1545.0,12.5,43.4,0.6298,3,4,4,0,0.0,--98.0,--23.0
16.0,0.0,568.0,521.0,217.0,1401.0,1557.0,11.9,42.3,0.5902,3,4,4,0,0.0,43.0,39.0
17.0,0.0,525.0,544.0,178.0,1392.0,1529.0,12.3,41.2,0.5867,3,4,4,0,0.0,44.0,--5.0
18.0,0.0,481.0,575.0,183.0,1327.0,1430.0,10.8,48.1,0.6235,3,4,4,0,0.0,67.0,--6.0
19.0,0.0,414.0,558.0,189.0,1336.0,1509.0,8.9,52.5,0.5996,3,4,4,0,0.0,--151.0,--36.0
20.0,0.0,565.0,514.0,225.0,1479.0,1615.0,8.4,54.7,0.6057,3,4,4,0,0.0,262.0,50.0
21.0,0.0,303.0,710.0,175.0,1132.0,1242.0,7.5,58.7,0.6112,3,4,4,0,0.0,82.0,22.0
22.0,0.0,221.0,820.0,153.0,1049.0,1065.0,6.9,60.0,0.5977,3,4,4,0,0.0,--39.0,--3.0
23.0,0.0,260.0,759.0,156.0,1104.0,1180.0,6.6,61.3,0.5995,3,4,4,0,0.0,--67.0,--16.0
0.0,0.0,327.0,768.0,172.0,1070.0,1158.0,6.3,59.8,0.5761,3,5,5,1,0.0,--17.0,8.0
1.0,0.0,344.0,715.0,164.0,1132.0,1216.0,5.4,65.8,0.5935,3,5,5,1,0.0,74.0,7.0
2.0,0.0,270.0,848.0,157.0,989.0,971.0,5.8,59.6,0.5523,3,5,5,1,0.0,0.0,0.0
3.0,0.0,0.0,789.0,0.0,1003.0,1076.0,4.9,62.6,0.5477,3,5,5,1,0.0,0.0,0.0
4.0,0.0,191.0,819.0,136.0,974.0,1011.0,4.4,63.9,0.5385,3,5,5,1,0.0,55.0,26.0
5.0,0.0,136.0,889.0,110.0,948.0,813.0,4.2,62.5,0.5191,3,5,5,1,0.0,--58.0,--18.0
6.0,0.0,194.0,810.0,128.0,989.0,1001.0,3.1,68.6,0.5302,3,5,5,1,0.0,26.0,--4.0
7.0,0.0,168.0,1082.0,132.0,866.0,655.0,4.6,54.6,0.4682,3,5,5,1,0.0,--86.0,--24.0
8.0,0.0,254.0,842.0,156.0,1034.0,933.0,5.0,54.5,0.4788,3,5,5,1,0.0,--156.0,--29.0
9.0,0.0,410.0,701.0,185.0,1112.0,1088.0,7.0,48.1,0.4847,3,5,5,1,0.0,244.0,64.0
10.0,0.0,166.0,957.0,121.0,866.0,562.0,10.0,37.7,0.4643,3,5,5,1,0.0,4.0,4.0
11.0,0.0,162.0,870.0,117.0,955.0,586.0,13.0,30.3,0.452,3,5,5,1,0.0,--26.0,--16.0
12.0,0.0,188.0,830.0,133.0,929.0,617.0,14.0,28.1,0.4476,3,5,5,1,0.0,--11.0,--3.0
13.0,0.0,199.0,787.0,136.0,998.0,705.0,13.3,28.9,0.4399,3,5,5,1,0.0,--73.0,--26.0
14.0,0.0,272.0,724.0,162.0,1035.0,814.0,13.4,29.0,0.4436,3,5,5,1,0.0,92.0,30.0
15.0,0.0,180.0,820.0,132.0,966.0,615.0,13.5,28.3,0.4374,3,5,5,1,0.0,--75.0,--30.0
16.0,0.0,255.0,751.0,162.0,1015.0,804.0,13.0,29.7,0.442,3,5,5,1,0.0,4.0,3.0
17.0,0.0,251.0,721.0,159.0,1125.0,861.0,11.6,38.7,0.5271,3,5,5,1,0.0,--7.0,3.0
18.0,0.0,258.0,695.0,156.0,1176.0,980.0,8.6,56.3,0.6312,3,5,5,1,0.0,--86.0,--21.0
19.0,0.0,344.0,654.0,177.0,1205.0,1077.0,8.5,57.9,0.6435,3,5,5,1,0.0,--36.0,--8.0
20.0,0.0,380.0,622.0,185.0,1284.0,1214.0,7.8,63.4,0.6735,3,5,5,1,0.0,--84.0,--14.0
21.0,0.0,464.0,635.0,199.0,1255.0,1169.0,7.2,69.5,0.7084,3,5,5,1,0.0,160.0,33.0
22.0,0.0,304.0,697.0,166.0,1197.0,1079.0,6.5,74.7,0.7248,3,5,5,1,0.0,46.0,14.0
23.0,0.0,258.0,707.0,152.0,1171.0,1147.0,6.5,73.9,0.7224,3,5,5,1,0.0,--100.0,--18.0
0.0,0.0,358.0,665.0,170.0,1220.0,1260.0,6.8,72.1,0.7143,3,6,6,1,0.0,80.0,10.0
1.0,0.0,278.0,842.0,160.0,998.0,929.0,7.0,60.0,0.6055,3,6,6,1,0.0,162.0,60.0
2.0,0.0,116.0,1088.0,100.0,826.0,465.0,7.2,47.8,0.487,3,6,6,1,0.0,0.0,0.0
3.0,0.0,0.0,1166.0,0.0,803.0,398.0,7.2,47.3,0.483,3,6,6,1,0.0,0.0,0.0
4.0,0.0,60.0,1203.0,57.0,810.0,342.0,6.8,52.9,0.5245,3,6,6,1,0.0,9.0,9.0
5.0,0.0,51.0,1285.0,48.0,822.0,313.0,5.8,65.0,0.6029,3,6,6,1,0.0,18.0,16.0
6.0,0.0,33.0,1433.0,32.0,788.0,292.0,5.8,59.4,0.5502,3,6,6,1,0.0,--47.0,--40.0
7.0,0.0,80.0,1246.0,72.0,833.0,367.0,5.5,58.3,0.529,3,6,6,1,0.0,--23.0,--14.0
8.0,0.0,103.0,1219.0,86.0,818.0,387.0,5.9,54.8,0.5119,3,6,6,1,0.0,10.0,7.0
9.0,0.0,93.0,1148.0,79.0,829.0,399.0,7.3,48.7,0.5007,3,6,6,1,0.0,--15.0,--8.0
10.0,0.0,108.0,1162.0,87.0,783.0,376.0,9.4,39.9,0.4707,3,6,6,1,0.0,1.0,2.0
11.0,0.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449,3,6,6,1,0.0,--15.0,--12.0
12.0,0.0,122.0,1055.0,97.0,782.0,379.0,12.3,29.9,0.4255,3,6,6,1,0.0,0.0,1.0
13.0,0.0,122.0,1002.0,96.0,787.0,387.0,14.8,23.7,0.3945,3,6,6,1,0.0,--34.0,--17.0
14.0,0.0,156.0,830.0,113.0,990.0,552.0,13.1,26.6,0.399,3,6,6,1,0.0,--90.0,--50.0
15.0,0.0,246.0,609.0,163.0,1210.0,930.0,13.3,25.7,0.3914,3,6,6,1,0.0,41.0,17.0
16.0,0.0,205.0,912.0,146.0,850.0,554.0,12.0,27.7,0.3885,3,6,6,1,0.0,--52.0,--21.0
17.0,0.0,257.0,839.0,167.0,916.0,723.0,11.5,30.1,0.4067,3,6,6,1,0.0,29.0,5.0
18.0,0.0,228.0,735.0,162.0,1036.0,875.0,10.1,33.2,0.4115,3,6,6,1,0.0,--93.0,--32.0
19.0,0.0,321.0,797.0,194.0,942.0,949.0,8.6,38.1,0.4282,3,6,6,1,0.0,51.0,9.0
20.0,0.0,270.0,834.0,185.0,926.0,869.0,8.0,41.2,0.4433,3,6,6,1,0.0,67.0,27.0
21.0,0.0,203.0,879.0,158.0,905.0,747.0,7.5,43.8,0.4551,3,6,6,1,0.0,2.0,2.0
22.0,0.0,201.0,918.0,156.0,891.0,740.0,6.8,46.9,0.465,3,6,6,1,0.0,--6.0,--1.0
23.0,0.0,207.0,883.0,157.0,903.0,807.0,6.1,46.3,0.4394,3,6,6,1,0.0,27.0,16.0
0.0,0.0,180.0,939.0,141.0,836.0,653.0,5.6,45.5,0.4187,3,7,0,0,0.0,40.0,25.0
1.0,0.0,140.0,960.0,116.0,848.0,553.0,5.4,48.8,0.4393,3,7,0,0,0.0,47.0,32.0
2.0,0.0,93.0,1080.0,84.0,785.0,412.0,5.1,51.2,0.4534,3,7,0,0,0.0,0.0,0.0
3.0,0.0,0.0,1311.0,0.0,708.0,289.0,5.3,51.0,0.4563,3,7,0,0,0.0,0.0,0.0
4.0,0.0,35.0,1490.0,34.0,730.0,262.0,5.2,57.2,0.5094,3,7,0,0,0.0,--12.0,--11.0
5.0,0.0,47.0,1359.0,45.0,755.0,288.0,4.5,63.1,0.5381,3,7,0,0,0.0,--21.0,--14.0
6.0,0.0,68.0,1312.0,59.0,753.0,310.0,5.2,54.5,0.486,3,7,0,0,0.0,--63.0,--40.0
7.0,0.0,131.0,1099.0,99.0,827.0,418.0,5.6,51.3,0.4712,3,7,0,0,0.0,--158.0,--66.0
8.0,0.0,289.0,812.0,165.0,941.0,769.0,5.9,45.4,0.4244,3,7,0,0,0.0,--33.0,--3.0
9.0,0.0,322.0,755.0,168.0,978.0,881.0,6.9,41.3,0.4145,3,7,0,0,0.0,--8.0,--1.0
10.0,0.0,330.0,839.0,169.0,910.0,816.0,8.6,34.2,0.3834,3,7,0,0,0.0,--9.0,7.0
11.0,0.0,339.0,912.0,162.0,811.0,684.0,9.6,27.7,0.3308,3,7,0,0,0.0,23.0,7.0
12.0,0.0,316.0,911.0,155.0,799.0,627.0,10.6,25.3,0.3224,3,7,0,0,0.0,98.0,19.0
13.0,0.0,218.0,921.0,136.0,779.0,523.0,10.2,25.6,0.3181,3,7,0,0,0.0,41.0,12.0
14.0,0.0,177.0,919.0,124.0,788.0,502.0,10.0,25.2,0.3079,3,7,0,0,0.0,--101.0,--34.0
15.0,0.0,278.0,913.0,158.0,805.0,604.0,9.7,25.7,0.3088,3,7,0,0,0.0,--35.0,--9.0
16.0,0.0,313.0,886.0,167.0,819.0,682.0,9.7,26.8,0.3226,3,7,0,0,0.0,--38.0,--9.0
17.0,0.0,351.0,825.0,176.0,888.0,846.0,9.4,27.3,0.3216,3,7,0,0,0.0,--23.0,--28.0
18.0,0.0,374.0,726.0,204.0,985.0,1027.0,7.9,28.0,0.2999,3,7,0,0,0.0,--57.0,--5.0
19.0,0.0,431.0,621.0,209.0,1148.0,1315.0,6.9,30.7,0.3066,3,7,0,0,0.0,--37.0,--15.0
20.0,0.0,468.0,600.0,224.0,1137.0,1363.0,6.1,33.3,0.3152,3,7,0,0,0.0,100.0,13.0
21.0,0.0,368.0,720.0,211.0,982.0,1236.0,5.0,37.4,0.329,3,7,0,0,0.0,129.0,37.0
22.0,0.0,239.0,861.0,174.0,865.0,1076.0,4.2,40.9,0.3417,3,7,0,0,0.0,--53.0,--7.0
23.0,0.0,292.0,781.0,181.0,924.0,1200.0,3.9,43.5,0.3538,3,7,0,0,0.0,87.0,24.0
0.0,0.0,205.0,860.0,157.0,868.0,1081.0,3.0,47.7,0.3658,3,8,1,0,0.0,--50.0,3.0
1.0,0.0,255.0,799.0,154.0,918.0,1174.0,2.5,52.1,0.3855,3,8,1,0,0.0,35.0,7.0
2.0,0.0,220.0,920.0,147.0,851.0,1033.0,2.0,53.5,0.3831,3,8,1,0,0.0,0.0,0.0
3.0,0.0,0.0,1040.0,0.0,815.0,900.0,1.0,56.7,0.3803,3,8,1,0,0.0,0.0,0.0
4.0,0.0,114.0,1054.0,101.0,807.0,853.0,0.5,59.4,0.3841,3,8,1,0,0.0,--39.0,--13.0
5.0,0.0,153.0,1035.0,114.0,820.0,886.0,1.4,56.8,0.3903,3,8,1,0,0.0,--71.0,--20.0
6.0,0.0,224.0,949.0,134.0,846.0,949.0,0.9,58.4,0.388,3,8,1,0,0.0,--71.0,--10.0
7.0,0.0,295.0,817.0,144.0,931.0,1037.0,0.3,61.0,0.3881,3,8,1,0,0.0,--372.0,--38.0
8.0,0.0,667.0,558.0,182.0,1360.0,1571.0,0.9,59.1,0.3913,3,8,1,0,0.0,--200.0,--41.0
9.0,0.0,867.0,449.0,223.0,1599.0,1885.0,4.1,47.9,0.3959,3,8,1,0,0.0,201.0,4.0
10.0,0.0,666.0,554.0,219.0,1265.0,1683.0,7.7,34.6,0.3652,3,8,1,0,0.0,71.0,4.0
11.0,0.0,595.0,650.0,215.0,1091.0,1412.0,10.9,25.7,0.3341,3,8,1,0,0.0,174.0,24.0
12.0,0.0,421.0,797.0,191.0,864.0,1006.0,13.7,17.4,0.2715,3,8,1,0,0.0,129.0,29.0
13.0,0.0,292.0,780.0,162.0,882.0,855.0,14.0,16.8,0.2672,3,8,1,0,0.0,--16.0,--3.0
14.0,0.0,308.0,705.0,165.0,988.0,964.0,14.1,17.0,0.2729,3,8,1,0,0.0,--39.0,--6.0
15.0,0.0,347.0,732.0,171.0,920.0,886.0,15.0,15.8,0.2678,3,8,1,0,0.0,--30.0,7.0
16.0,0.0,377.0,739.0,164.0,926.0,947.0,16.5,14.9,0.2775,3,8,1,0,0.0,52.0,--4.0
17.0,0.0,325.0,729.0,168.0,957.0,984.0,15.8,16.7,0.2972,3,8,1,0,0.0,--183.0,--36.0
18.0,0.0,508.0,581.0,204.0,1222.0,1450.0,13.2,23.9,0.3597,3,8,1,0,0.0,--260.0,--38.0
19.0,0.0,768.0,487.0,242.0,1499.0,1837.0,11.0,33.8,0.4436,3,8,1,0,0.0,4.0,--4.0
20.0,0.0,764.0,466.0,246.0,1531.0,1899.0,9.5,39.0,0.4644,3,8,1,0,0.0,264.0,31.0
21.0,0.0,500.0,600.0,215.0,1198.0,1629.0,8.5,42.4,0.4716,3,8,1,0,0.0,37.0,9.0
22.0,0.0,463.0,687.0,206.0,1055.0,1490.0,7.5,44.0,0.4564,3,8,1,0,0.0,205.0,39.0
23.0,0.0,258.0,785.0,167.0,954.0,1319.0,6.6,46.0,0.4505,3,8,1,0,0.0,44.0,22.0
0.0,0.0,214.0,795.0,145.0,949.0,1247.0,5.5,49.6,0.4526,3,9,2,0,0.0,23.0,12.0
1.0,0.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567,3,9,2,0,0.0,37.0,16.0
2.0,0.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584,3,9,2,0,0.0,0.0,0.0
3.0,0.0,0.0,985.0,0.0,873.0,885.0,4.7,53.1,0.4589,3,9,2,0,0.0,0.0,0.0
4.0,0.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614,3,9,2,0,0.0,--54.0,--22.0
5.0,0.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463,3,9,2,0,0.0,--68.0,--8.0
6.0,0.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657,3,9,2,0,0.0,--137.0,--21.0
7.0,0.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688,3,9,2,0,0.0,--505.0,--49.0
8.0,0.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829,3,9,2,0,0.0,--23.0,--25.0
9.0,0.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851,3,9,2,0,0.0,167.0,0.0
10.0,0.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774,3,9,2,0,0.0,42.0,--20.0
11.0,0.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926,3,9,2,0,0.0,234.0,41.0
12.0,0.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,3,9,2,0,0.0,88.0,35.0
13.0,0.0,369.0,573.0,159.0,1305.0,1461.0,15.7,34.6,0.6147,3,9,2,0,0.0,84.0,36.0
14.0,0.0,285.0,589.0,123.0,1292.0,1314.0,16.1,36.3,0.6593,3,9,2,0,0.0,6.0,2.0
15.0,0.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728,3,9,2,0,0.0,81.0,19.0
16.0,0.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,3,9,2,0,0.0,--31.0,--12.0
17.0,0.0,229.0,592.0,114.0,1271.0,1252.0,18.0,33.1,0.6779,3,9,2,0,0.0,--248.0,--54.0
18.0,0.0,477.0,476.0,168.0,1520.0,1676.0,14.6,41.0,0.6792,3,9,2,0,0.0,--202.0,--39.0
19.0,0.0,679.0,407.0,207.0,1747.0,2056.0,12.8,46.2,0.6794,3,9,2,0,0.0,--3.0,8.0
20.0,0.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312,3,9,2,0,0.0,3.0,7.0
21.0,0.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512,3,9,2,0,0.0,381.0,44.0
22.0,0.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238,3,9,2,0,0.0,33.0,11.0
23.0,0.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,3,9,2,0,0.0,69.0,14.0
0.0,0.0,196.0,705.0,123.0,1130.0,1304.0,7.8,65.5,0.6961,3,10,3,0,0.0,41.0,14.0
1.0,0.0,155.0,767.0,109.0,1070.0,1186.0,7.5,65.9,0.6868,3,10,3,0,0.0,24.0,11.0
2.0,0.0,131.0,801.0,98.0,1067.0,1051.0,6.1,72.1,0.6847,3,10,3,0,0.0,0.0,0.0
3.0,0.0,0.0,784.0,0.0,1062.0,1038.0,4.6,78.2,0.6684,3,10,3,0,0.0,0.0,0.0
4.0,0.0,165.0,838.0,94.0,1034.0,969.0,4.0,80.9,0.667,3,10,3,0,0.0,--4.0,--1.0
5.0,0.0,169.0,874.0,95.0,1020.0,951.0,4.2,79.1,0.6611,3,10,3,0,0.0,--55.0,--6.0
6.0,0.0,224.0,852.0,101.0,1020.0,970.0,5.3,73.2,0.6577,3,10,3,0,0.0,--25.0,1.0
7.0,0.0,249.0,720.0,100.0,1143.0,1090.0,4.3,76.1,0.6395,3,10,3,0,0.0,--614.0,--50.0
8.0,0.0,863.0,457.0,150.0,1606.0,1673.0,4.8,74.6,0.647,3,10,3,0,0.0,198.0,--18.0
9.0,0.0,665.0,439.0,168.0,1620.0,1833.0,7.5,64.5,0.6702,3,10,3,0,0.0,--5.0,--31.0
10.0,0.0,670.0,511.0,199.0,1372.0,1828.0,11.7,49.3,0.6772,3,10,3,0,0.0,170.0,31.0
11.0,0.0,500.0,549.0,168.0,1308.0,1724.0,14.7,41.2,0.6857,3,10,3,0,0.0,72.0,7.0
12.0,0.0,428.0,578.0,161.0,1258.0,1547.0,17.4,33.2,0.6535,3,10,3,0,0.0,0.0,0.0
13.0,0.0,0.0,612.0,0.0,1196.0,1300.0,18.8,26.2,0.5637,3,10,3,0,0.0,0.0,0.0
14.0,0.0,306.0,692.0,145.0,1082.0,1000.0,19.1,18.1,0.3955,3,10,3,0,0.0,--28.0,--3.0
15.0,0.0,334.0,705.0,148.0,1016.0,942.0,19.5,15.3,0.3431,3,10,3,0,0.0,66.0,17.0
16.0,0.0,268.0,821.0,131.0,901.0,745.0,20.2,14.4,0.337,3,10,3,0,0.0,--16.0,--6.0
17.0,0.0,284.0,721.0,137.0,1022.0,941.0,19.8,16.0,0.3632,3,10,3,0,0.0,--109.0,--26.0
18.0,0.0,393.0,593.0,163.0,1186.0,1232.0,16.5,21.6,0.4012,3,10,3,0,0.0,--210.0,--56.0
19.0,0.0,603.0,531.0,219.0,1295.0,1527.0,14.5,18.3,0.2996,3,10,3,0,0.0,--154.0,--26.0
20.0,0.0,757.0,497.0,245.0,1458.0,1746.0,12.8,22.8,0.3364,3,10,3,0,0.0,73.0,16.0
21.0,0.0,684.0,547.0,229.0,1233.0,1741.0,11.5,35.9,0.4862,3,10,3,0,0.0,258.0,45.0
22.0,0.0,426.0,705.0,184.0,985.0,1433.0,9.5,34.6,0.411,3,10,3,0,0.0,172.0,33.0
23.0,0.0,254.0,806.0,151.0,922.0,1235.0,8.3,38.2,0.4203,3,10,3,0,0.0,27.0,18.0
0.0,0.0,227.0,786.0,133.0,949.0,1173.0,7.7,41.7,0.4387,3,11,4,0,0.0,6.0,--2.0
1.0,0.0,221.0,798.0,135.0,936.0,1171.0,6.8,44.9,0.4472,3,11,4,0,0.0,66.0,24.0
2.0,0.0,155.0,905.0,111.0,887.0,1024.0,5.7,49.4,0.4551,3,11,4,0,0.0,35.0,21.0
3.0,0.0,120.0,968.0,90.0,864.0,928.0,5.7,50.1,0.4629,3,11,4,0,0.0,--14.0,--1.0
4.0,0.0,134.0,923.0,91.0,912.0,956.0,4.4,56.4,0.4761,3,11,4,0,0.0,6.0,2.0
5.0,0.0,128.0,999.0,89.0,870.0,871.0,4.9,55.2,0.4807,3,11,4,0,0.0,--20.0,0.0
6.0,0.0,148.0,985.0,89.0,908.0,884.0,4.5,56.3,0.48,3,11,4,0,0.0,--85.0,--28.0
7.0,0.0,233.0,833.0,117.0,957.0,1010.0,3.8,59.7,0.4839,3,11,4,0,0.0,--237.0,--24.0
8.0,0.0,470.0,563.0,141.0,1279.0,1416.0,4.3,58.6,0.4915,3,11,4,0,0.0,--209.0,--48.0
9.0,0.0,679.0,445.0,189.0,1581.0,1817.0,7.1,50.0,0.5067,3,11,4,0,0.0,--117.0,--22.0
10.0,0.0,796.0,483.0,211.0,1399.0,1870.0,11.1,38.4,0.5066,3,11,4,0,0.0,--16.0,--24.0
11.0,0.0,812.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,3,11,4,0,0.0,473.0,73.0
12.0,0.0,339.0,618.0,162.0,1162.0,1305.0,17.2,30.6,0.5949,3,11,4,0,0.0,--15.0,--10.0
13.0,0.0,354.0,551.0,172.0,1297.0,1205.0,17.8,33.3,0.6741,3,11,4,0,0.0,--112.0,--10.0
